PURCHASE ORDER #,START SHIP DATE,END SHIP DATE,EVENT_ID,EVENT_START_DATE,EVENT_END_DATE
22470523,1/24/20,2/14/20,318017,5/14/20 8:00,5/17/20 8:00
22470524,1/24/20,2/14/20,315090,5/14/20 8:00,5/17/20 8:00
22470525,1/24/20,2/14/20,318014,5/14/20 8:00,5/17/20 8:00
22470527,1/24/20,2/14/20,315091,5/14/20 8:00,5/17/20 8:00
22470528,1/24/20,2/14/20,315092,5/14/20 8:00,5/17/20 8:00
22470529,1/24/20,2/14/20,318012,5/14/20 8:00,5/17/20 8:00
22470530,1/24/20,2/14/20,315093,5/14/20 8:00,5/17/20 8:00
22470531,1/24/20,2/14/20,315094,5/14/20 8:00,5/17/20 8:00
22470532,1/24/20,2/14/20,318013,5/14/20 8:00,5/17/20 8:00
22470533,1/24/20,2/14/20,318015,5/14/20 8:00,5/17/20 8:00
22470535,1/24/20,2/14/20,318010,5/14/20 8:00,5/17/20 8:00
22470537,1/24/20,2/14/20,315095,5/14/20 8:00,5/17/20 8:00
22470538,1/24/20,2/14/20,318025,5/14/20 8:00,5/17/20 8:00
22470539,1/24/20,2/14/20,316213,5/14/20 8:00,5/17/20 8:00
22470540,1/24/20,2/14/20,317999,5/14/20 8:00,5/17/20 8:00
22470541,1/24/20,2/14/20,318000,5/14/20 8:00,5/17/20 8:00
22470542,1/24/20,2/14/20,318001,5/14/20 8:00,5/17/20 8:00
22470543,1/24/20,2/14/20,318003,5/14/20 8:00,5/17/20 8:00
22470544,1/24/20,2/14/20,318005,5/14/20 8:00,5/17/20 8:00
22470545,1/24/20,2/14/20,318007,5/14/20 8:00,5/17/20 8:00
22470546,1/24/20,2/14/20,318008,5/14/20 8:00,5/17/20 8:00
22470547,1/24/20,2/14/20,318009,5/14/20 8:00,5/17/20 8:00
22470548,1/24/20,2/14/20,318011,5/14/20 8:00,5/17/20 8:00
22470549,1/24/20,2/14/20,318018,5/14/20 8:00,5/17/20 8:00
22470550,1/24/20,2/14/20,318019,5/14/20 8:00,5/17/20 8:00
22470551,1/24/20,2/14/20,318020,5/14/20 8:00,5/17/20 8:00
22470552,1/24/20,2/14/20,318021,5/14/20 8:00,5/17/20 8:00
22470554,1/24/20,2/14/20,318023,5/14/20 8:00,5/17/20 8:00
22470555,1/24/20,2/14/20,318026,5/14/20 8:00,5/17/20 8:00
22470556,1/24/20,2/14/20,318588,5/14/20 8:00,5/17/20 8:00
22470557,1/24/20,2/14/20,318586,5/14/20 8:00,5/17/20 8:00
22470558,1/24/20,2/14/20,318589,5/14/20 8:00,5/17/20 8:00
22470559,1/24/20,2/14/20,318580,5/14/20 8:00,5/17/20 8:00
22470560,1/24/20,2/14/20,318581,5/14/20 8:00,5/17/20 8:00
22470561,1/24/20,2/14/20,318582,5/14/20 8:00,5/17/20 8:00
22470562,1/24/20,2/14/20,318583,5/14/20 8:00,5/17/20 8:00
22470563,1/24/20,2/14/20,318585,5/14/20 8:00,5/17/20 8:00
22470564,1/24/20,2/14/20,316214,5/14/20 8:00,5/17/20 8:00
22470565,1/24/20,2/14/20,318592,5/14/20 8:00,5/17/20 8:00
22470566,1/24/20,2/14/20,316215,5/14/20 8:00,5/17/20 8:00
22470567,1/24/20,2/14/20,318591,5/14/20 8:00,5/17/20 8:00
22470569,1/24/20,2/14/20,318593,5/14/20 8:00,5/17/20 8:00
22470570,1/24/20,2/14/20,315099,5/14/20 8:00,5/17/20 8:00
22470571,1/24/20,2/14/20,318758,5/14/20 8:00,5/17/20 8:00
22470573,1/24/20,2/14/20,318759,5/14/20 8:00,5/17/20 8:00
22470574,1/24/20,2/14/20,318761,5/14/20 8:00,5/17/20 8:00
22470576,1/24/20,2/14/20,315100,5/14/20 8:00,5/17/20 8:00
22470578,1/24/20,2/14/20,318762,5/14/20 8:00,5/17/20 8:00
22470579,1/24/20,2/14/20,315101,5/14/20 8:00,5/17/20 8:00
22470580,1/24/20,2/14/20,315102,5/14/20 8:00,5/17/20 8:00
22470581,1/24/20,2/14/20,315103,5/14/20 8:00,5/17/20 8:00
22470583,1/24/20,2/14/20,318763,5/14/20 8:00,5/17/20 8:00
22470584,1/24/20,2/14/20,315104,5/14/20 8:00,5/17/20 8:00
22470585,1/24/20,2/14/20,315105,5/14/20 8:00,5/17/20 8:00
22470586,1/24/20,2/14/20,315106,5/14/20 8:00,5/17/20 8:00
22470588,1/24/20,2/14/20,315107,5/14/20 8:00,5/17/20 8:00
22470589,1/24/20,2/14/20,315108,5/14/20 8:00,5/17/20 8:00
22470590,1/24/20,2/14/20,318764,5/14/20 8:00,5/17/20 8:00
22470591,1/24/20,2/14/20,318765,5/14/20 8:00,5/17/20 8:00
22470593,1/24/20,2/14/20,318766,5/14/20 8:00,5/17/20 8:00
22470594,1/24/20,2/14/20,C,5/14/20 8:00,5/17/20 8:00
22470595,1/24/20,2/14/20,316216,5/14/20 8:00,5/17/20 8:00
22470596,1/24/20,2/14/20,318767,5/14/20 8:00,5/17/20 8:00
22470597,1/24/20,2/14/20,315110,5/14/20 8:00,5/17/20 8:00
22470598,1/24/20,2/14/20,318768,5/14/20 8:00,5/17/20 8:00
22471046,1/24/20,2/14/20,C,5/14/20 8:00,5/17/20 8:00
22471047,1/24/20,2/14/20,317111,5/14/20 8:00,5/17/20 8:00
22471048,1/24/20,2/14/20,315111,5/14/20 8:00,5/17/20 8:00
22471049,1/24/20,2/14/20,317112,5/14/20 8:00,5/17/20 8:00
22471050,1/24/20,2/14/20,317113,5/14/20 8:00,5/17/20 8:00
22471051,1/24/20,2/14/20,318771,5/14/20 8:00,5/17/20 8:00
22471052,1/24/20,2/14/20,318773,5/14/20 8:00,5/17/20 8:00
22471053,1/24/20,2/14/20,318774,5/14/20 8:00,5/17/20 8:00
22471054,1/24/20,2/14/20,318776,5/14/20 8:00,5/17/20 8:00
22471055,1/24/20,2/14/20,318777,5/14/20 8:00,5/17/20 8:00
22471171,1/24/20,2/14/20,315113,5/14/20 8:00,5/17/20 8:00
22472905,1/24/20,2/14/20,318778,5/14/20 8:00,5/17/20 8:00
22472950,1/24/20,2/14/20,315114,5/14/20 8:00,5/17/20 8:00
22478233,1/24/20,2/14/20,315115,5/14/20 8:00,5/17/20 8:00
22478235,1/24/20,2/14/20,315116,5/14/20 8:00,5/17/20 8:00
22478236,1/24/20,2/14/20,315117,5/14/20 8:00,5/17/20 8:00
22471927,1/30/20,2/20/20,315118,5/20/20 8:00,5/23/20 8:00
22471928,1/30/20,2/20/20,315119,5/20/20 8:00,5/23/20 8:00
22471929,1/30/20,2/7/20,318495,5/7/20 8:00,5/10/20 8:00
22471930,1/30/20,2/20/20,315120,5/20/20 8:00,5/23/20 8:00
22471931,1/30/20,2/20/20,316431,5/20/20 8:00,5/23/20 8:00
22471932,1/30/20,2/20/20,316432,5/20/20 8:00,5/23/20 8:00
22471933,1/30/20,2/20/20,316437,5/20/20 8:00,5/23/20 8:00
22473040,2/3/20,2/24/20,316440,5/24/20 8:00,5/27/20 8:00
22473057,2/3/20,2/7/20,318496,5/7/20 8:00,5/10/20 8:00
22473058,2/3/20,2/24/20,316441,5/24/20 8:00,5/27/20 8:00
22473059,2/3/20,2/7/20,318497,5/7/20 8:00,5/10/20 8:00
22473060,2/3/20,2/24/20,316442,5/24/20 8:00,5/27/20 8:00
22473061,2/3/20,2/24/20,316443,5/24/20 8:00,5/27/20 8:00
22473062,2/3/20,2/24/20,316444,5/24/20 8:00,5/27/20 8:00
22473063,2/3/20,2/24/20,316445,5/24/20 8:00,5/27/20 8:00
22473064,2/3/20,2/24/20,316446,5/24/20 8:00,5/27/20 8:00
22475658,2/5/20,2/14/20,318498,5/14/20 8:00,5/17/20 8:00
22475660,2/5/20,2/14/20,315124,5/14/20 8:00,5/17/20 8:00
22475661,2/5/20,2/14/20,320905,5/14/20 8:00,5/17/20 8:00
22475662,2/5/20,2/14/20,320904,5/14/20 8:00,5/17/20 8:00
22475663,2/5/20,2/14/20,320903,5/14/20 8:00,5/17/20 8:00
22475664,2/5/20,2/14/20,320906,5/14/20 8:00,5/17/20 8:00
22475665,2/5/20,2/14/20,320907,5/14/20 8:00,5/17/20 8:00
22475666,2/5/20,2/14/20,315125,5/14/20 8:00,5/17/20 8:00
22466539,2/20/20,3/12/20,315126,6/10/20 8:00,6/13/20 8:00
22466540,2/20/20,3/12/20,315127,6/10/20 8:00,6/13/20 8:00
22466541,2/20/20,3/12/20,315128,6/10/20 8:00,6/13/20 8:00
22466542,2/20/20,3/12/20,315129,6/10/20 8:00,6/13/20 8:00
22466543,2/20/20,3/12/20,315130,6/10/20 8:00,6/13/20 8:00
22466545,2/20/20,3/12/20,315131,6/10/20 8:00,6/13/20 8:00
22466578,2/20/20,3/12/20,315132,6/10/20 8:00,6/13/20 8:00
22466579,2/20/20,3/12/20,315133,6/10/20 8:00,6/13/20 8:00
22466580,2/20/20,3/12/20,315134,6/10/20 8:00,6/13/20 8:00
22466581,2/20/20,3/12/20,320937,6/10/20 8:00,6/13/20 8:00
22466582,2/20/20,3/12/20,315135,6/10/20 8:00,6/13/20 8:00
22466583,2/20/20,3/12/20,315136,6/10/20 8:00,6/13/20 8:00
22466603,2/20/20,3/12/20,315137,6/10/20 8:00,6/13/20 8:00
22466604,2/20/20,3/12/20,320959,6/10/20 8:00,6/13/20 8:00
22466605,2/20/20,3/12/20,315138,6/10/20 8:00,6/13/20 8:00
22466606,2/20/20,3/12/20,315139,6/10/20 8:00,6/13/20 8:00
22466607,2/20/20,3/12/20,315140,6/10/20 8:00,6/13/20 8:00
22466608,2/20/20,3/12/20,315141,6/10/20 8:00,6/13/20 8:00
22466609,2/20/20,3/12/20,315142,6/10/20 8:00,6/13/20 8:00
22466612,2/20/20,3/12/20,320957,6/10/20 8:00,6/13/20 8:00
22466613,2/20/20,3/12/20,315143,6/10/20 8:00,6/13/20 8:00
22466614,2/20/20,3/12/20,315144,6/10/20 8:00,6/13/20 8:00
22466615,2/20/20,3/12/20,315145,6/10/20 8:00,6/13/20 8:00
22466616,2/20/20,3/12/20,315147,6/10/20 8:00,6/13/20 8:00
22466617,2/20/20,3/12/20,315148,6/10/20 8:00,6/13/20 8:00
22466618,2/20/20,3/12/20,315149,6/10/20 8:00,6/13/20 8:00
22466619,2/20/20,3/12/20,315151,6/10/20 8:00,6/13/20 8:00
22466620,2/20/20,3/12/20,315152,6/10/20 8:00,6/13/20 8:00
22466621,2/20/20,3/12/20,315153,6/10/20 8:00,6/13/20 8:00
22466622,2/20/20,3/12/20,315154,6/10/20 8:00,6/13/20 8:00
22466623,2/20/20,3/12/20,315155,6/10/20 8:00,6/13/20 8:00
22466624,2/20/20,3/12/20,315156,6/10/20 8:00,6/13/20 8:00
22466625,2/20/20,3/12/20,315157,6/10/20 8:00,6/13/20 8:00
22466626,2/20/20,3/12/20,315158,6/10/20 8:00,6/13/20 8:00
22466627,2/20/20,3/12/20,315160,6/10/20 8:00,6/13/20 8:00
22466628,2/20/20,3/12/20,320942,6/10/20 8:00,6/13/20 8:00
22466629,2/20/20,3/12/20,315161,6/10/20 8:00,6/13/20 8:00
22466630,2/20/20,3/12/20,315162,6/10/20 8:00,6/13/20 8:00
22466631,2/20/20,3/12/20,315163,6/10/20 8:00,6/13/20 8:00
22466632,2/20/20,3/12/20,315164,6/10/20 8:00,6/13/20 8:00
22466633,2/20/20,3/12/20,315165,6/10/20 8:00,6/13/20 8:00
22466635,2/20/20,3/12/20,315166,6/10/20 8:00,6/13/20 8:00
22466636,2/20/20,3/12/20,315167,6/10/20 8:00,6/13/20 8:00
22466637,2/20/20,3/12/20,315168,6/10/20 8:00,6/13/20 8:00
22466638,2/20/20,3/12/20,315169,6/10/20 8:00,6/13/20 8:00
22466639,2/20/20,3/12/20,315170,6/10/20 8:00,6/13/20 8:00
22466640,2/20/20,3/12/20,320943,6/10/20 8:00,6/13/20 8:00
22466641,2/20/20,3/12/20,315171,6/10/20 8:00,6/13/20 8:00
22466642,2/20/20,3/12/20,315172,6/10/20 8:00,6/13/20 8:00
22466643,2/20/20,3/12/20,320944,6/10/20 8:00,6/13/20 8:00
22466644,2/20/20,3/12/20,315173,6/10/20 8:00,6/13/20 8:00
22466645,2/20/20,3/12/20,315174,6/10/20 8:00,6/13/20 8:00
22466646,2/20/20,3/12/20,320945,6/10/20 8:00,6/13/20 8:00
22466647,2/20/20,3/12/20,315175,6/10/20 8:00,6/13/20 8:00
22466648,2/20/20,3/12/20,315176,6/10/20 8:00,6/13/20 8:00
22466649,2/20/20,3/12/20,315177,6/10/20 8:00,6/13/20 8:00
22466650,2/20/20,3/12/20,315178,6/10/20 8:00,6/13/20 8:00
22466651,2/20/20,3/12/20,315179,6/10/20 8:00,6/13/20 8:00
22466652,2/20/20,3/12/20,315180,6/10/20 8:00,6/13/20 8:00
22466653,2/20/20,3/12/20,315181,6/10/20 8:00,6/13/20 8:00
22466654,2/20/20,3/12/20,315182,6/10/20 8:00,6/13/20 8:00
22466655,2/20/20,3/12/20,315183,6/10/20 8:00,6/13/20 8:00
22466656,2/20/20,3/12/20,315184,6/10/20 8:00,6/13/20 8:00
22466657,2/20/20,3/12/20,315185,6/10/20 8:00,6/13/20 8:00
22466658,2/20/20,3/12/20,315186,6/10/20 8:00,6/13/20 8:00
22466659,2/20/20,3/12/20,315187,6/10/20 8:00,6/13/20 8:00
22466660,2/20/20,3/12/20,315188,6/10/20 8:00,6/13/20 8:00
22466661,2/20/20,3/12/20,315189,6/10/20 8:00,6/13/20 8:00
22466662,2/20/20,3/12/20,315190,6/10/20 8:00,6/13/20 8:00
22466664,2/20/20,3/12/20,315192,6/10/20 8:00,6/13/20 8:00
22466665,2/20/20,3/12/20,315193,6/10/20 8:00,6/13/20 8:00
22466666,2/20/20,3/12/20,315194,6/10/20 8:00,6/13/20 8:00
22466667,2/20/20,3/12/20,315195,6/10/20 8:00,6/13/20 8:00
22466668,2/20/20,3/12/20,315196,6/10/20 8:00,6/13/20 8:00
22466669,2/20/20,3/12/20,315197,6/10/20 8:00,6/13/20 8:00
22466670,2/20/20,3/12/20,315198,6/10/20 8:00,6/13/20 8:00
22466671,2/20/20,3/12/20,315199,6/10/20 8:00,6/13/20 8:00
22466672,2/20/20,3/12/20,315201,6/10/20 8:00,6/13/20 8:00
22466674,2/20/20,3/12/20,315202,6/10/20 8:00,6/13/20 8:00
22466675,2/20/20,3/12/20,315203,6/10/20 8:00,6/13/20 8:00
22466676,2/20/20,3/12/20,315204,6/10/20 8:00,6/13/20 8:00
22466677,2/20/20,3/12/20,315205,6/10/20 8:00,6/13/20 8:00
22466678,2/20/20,3/12/20,315206,6/10/20 8:00,6/13/20 8:00
22466679,2/20/20,3/12/20,315207,6/10/20 8:00,6/13/20 8:00
22466680,2/20/20,3/12/20,315208,6/10/20 8:00,6/13/20 8:00
22466681,2/20/20,3/12/20,315209,6/10/20 8:00,6/13/20 8:00
22466682,2/20/20,3/12/20,315210,6/10/20 8:00,6/13/20 8:00
22466683,2/20/20,3/12/20,315211,6/10/20 8:00,6/13/20 8:00
22466685,2/20/20,3/12/20,315212,6/10/20 8:00,6/13/20 8:00
22466686,2/20/20,3/12/20,315213,6/10/20 8:00,6/13/20 8:00
22466687,2/20/20,3/12/20,315214,6/10/20 8:00,6/13/20 8:00
22466688,2/20/20,3/12/20,315215,6/10/20 8:00,6/13/20 8:00
22466690,2/20/20,3/12/20,315217,6/10/20 8:00,6/13/20 8:00
22466691,2/20/20,3/12/20,315218,6/10/20 8:00,6/13/20 8:00
22466692,2/20/20,3/12/20,315219,6/10/20 8:00,6/13/20 8:00
22466693,2/20/20,3/12/20,315220,6/10/20 8:00,6/13/20 8:00
22466694,2/20/20,3/12/20,315221,6/10/20 8:00,6/13/20 8:00
22466695,2/20/20,3/12/20,315222,6/10/20 8:00,6/13/20 8:00
22466696,2/20/20,3/12/20,315223,6/10/20 8:00,6/13/20 8:00
22466697,2/20/20,3/12/20,315224,6/10/20 8:00,6/13/20 8:00
22466698,2/20/20,3/12/20,315225,6/10/20 8:00,6/13/20 8:00
22466699,2/20/20,3/12/20,320946,6/10/20 8:00,6/13/20 8:00
22466700,2/20/20,3/12/20,315226,6/10/20 8:00,6/13/20 8:00
22466701,2/20/20,3/12/20,315227,6/10/20 8:00,6/13/20 8:00
22466702,2/20/20,3/12/20,315228,6/10/20 8:00,6/13/20 8:00
22466703,2/20/20,3/12/20,315229,6/10/20 8:00,6/13/20 8:00
22466704,2/20/20,3/12/20,315230,6/10/20 8:00,6/13/20 8:00
22466705,2/20/20,3/12/20,320947,6/10/20 8:00,6/13/20 8:00
22466706,2/20/20,3/12/20,315232,6/10/20 8:00,6/13/20 8:00
22466707,2/20/20,3/12/20,320948,6/10/20 8:00,6/13/20 8:00
22466708,2/20/20,3/12/20,315234,6/10/20 8:00,6/13/20 8:00
22466710,2/20/20,3/12/20,315235,6/10/20 8:00,6/13/20 8:00
22466711,2/20/20,3/12/20,315236,6/10/20 8:00,6/13/20 8:00
22466712,2/20/20,3/12/20,320949,6/10/20 8:00,6/13/20 8:00
22466713,2/20/20,3/12/20,315237,6/10/20 8:00,6/13/20 8:00
22466714,2/20/20,3/12/20,315238,6/10/20 8:00,6/13/20 8:00
22466715,2/20/20,3/12/20,315239,6/10/20 8:00,6/13/20 8:00
22466716,2/20/20,3/12/20,315240,6/10/20 8:00,6/13/20 8:00
22466717,2/20/20,3/12/20,315241,6/10/20 8:00,6/13/20 8:00
22466718,2/20/20,3/12/20,315242,6/10/20 8:00,6/13/20 8:00
22466720,2/20/20,3/12/20,315243,6/10/20 8:00,6/13/20 8:00
22466721,2/20/20,3/12/20,315244,6/10/20 8:00,6/13/20 8:00
22466722,2/20/20,3/12/20,320950,6/10/20 8:00,6/13/20 8:00
22466731,2/20/20,3/12/20,315246,6/10/20 8:00,6/13/20 8:00
22466732,2/20/20,3/12/20,315247,6/10/20 8:00,6/13/20 8:00
22466733,2/20/20,3/12/20,315248,6/10/20 8:00,6/13/20 8:00
22466734,2/20/20,3/12/20,315249,6/10/20 8:00,6/13/20 8:00
22467161,2/20/20,3/12/20,315250,6/10/20 8:00,6/13/20 8:00
22467163,2/20/20,3/12/20,315251,6/10/20 8:00,6/13/20 8:00
22467164,2/20/20,3/12/20,315252,6/10/20 8:00,6/13/20 8:00
22467165,2/20/20,3/12/20,315253,6/10/20 8:00,6/13/20 8:00
22467166,2/20/20,3/12/20,315254,6/10/20 8:00,6/13/20 8:00
22467167,2/20/20,3/12/20,315255,6/10/20 8:00,6/13/20 8:00
22467168,2/20/20,3/12/20,315257,6/10/20 8:00,6/13/20 8:00
22467169,2/20/20,3/12/20,315258,6/10/20 8:00,6/13/20 8:00
22467170,2/20/20,3/12/20,315259,6/10/20 8:00,6/13/20 8:00
22467171,2/20/20,3/12/20,315260,6/10/20 8:00,6/13/20 8:00
22467172,2/20/20,3/12/20,315261,6/10/20 8:00,6/13/20 8:00
22467173,2/20/20,3/12/20,315262,6/10/20 8:00,6/13/20 8:00
22467174,2/20/20,3/12/20,315263,6/10/20 8:00,6/13/20 8:00
22467176,2/20/20,3/12/20,315264,6/10/20 8:00,6/13/20 8:00
22467177,2/20/20,3/12/20,315265,6/10/20 8:00,6/13/20 8:00
22467179,2/20/20,3/12/20,315266,6/10/20 8:00,6/13/20 8:00
22467180,2/20/20,3/12/20,315267,6/10/20 8:00,6/13/20 8:00
22467183,2/20/20,3/12/20,315268,6/10/20 8:00,6/13/20 8:00
22467184,2/20/20,3/12/20,315269,6/10/20 8:00,6/13/20 8:00
22467186,2/20/20,3/12/20,315270,6/10/20 8:00,6/13/20 8:00
22467187,2/20/20,3/12/20,315271,6/10/20 8:00,6/13/20 8:00
22467189,2/20/20,3/12/20,315272,6/10/20 8:00,6/13/20 8:00
22467191,2/20/20,3/12/20,315273,6/10/20 8:00,6/13/20 8:00
22467193,2/20/20,3/12/20,315274,6/10/20 8:00,6/13/20 8:00
22467195,2/20/20,3/12/20,315275,6/10/20 8:00,6/13/20 8:00
22467198,2/20/20,3/12/20,315276,6/10/20 8:00,6/13/20 8:00
22467200,2/20/20,3/12/20,315277,6/10/20 8:00,6/13/20 8:00
22467201,2/20/20,3/12/20,315278,6/10/20 8:00,6/13/20 8:00
22467202,2/20/20,3/12/20,315279,6/10/20 8:00,6/13/20 8:00
22467204,2/20/20,3/12/20,315280,6/10/20 8:00,6/13/20 8:00
22467205,2/20/20,3/12/20,320951,6/10/20 8:00,6/13/20 8:00
22467206,2/20/20,3/12/20,315281,6/10/20 8:00,6/13/20 8:00
22467208,2/20/20,3/12/20,315282,6/10/20 8:00,6/13/20 8:00
22467210,2/20/20,3/12/20,315283,6/10/20 8:00,6/13/20 8:00
22467212,2/20/20,3/12/20,315284,6/10/20 8:00,6/13/20 8:00
22467215,2/20/20,3/12/20,320952,6/10/20 8:00,6/13/20 8:00
22467217,2/20/20,3/12/20,315285,6/10/20 8:00,6/13/20 8:00
22467219,2/20/20,3/12/20,315286,6/10/20 8:00,6/13/20 8:00
22467221,2/20/20,3/12/20,315287,6/10/20 8:00,6/13/20 8:00
22467222,2/20/20,3/12/20,315288,6/10/20 8:00,6/13/20 8:00
22467238,2/20/20,3/12/20,315289,6/10/20 8:00,6/13/20 8:00
22467241,2/20/20,3/12/20,315290,6/10/20 8:00,6/13/20 8:00
22467243,2/20/20,3/12/20,315291,6/10/20 8:00,6/13/20 8:00
22467245,2/20/20,3/12/20,320953,6/10/20 8:00,6/13/20 8:00
22467247,2/20/20,3/12/20,320954,6/10/20 8:00,6/13/20 8:00
22467250,2/20/20,3/12/20,315293,6/10/20 8:00,6/13/20 8:00
22467252,2/20/20,3/12/20,315301,6/10/20 8:00,6/13/20 8:00
22467254,2/20/20,3/12/20,315302,6/10/20 8:00,6/13/20 8:00
22467256,2/20/20,3/12/20,315303,6/10/20 8:00,6/13/20 8:00
22467258,2/20/20,3/12/20,320955,6/10/20 8:00,6/13/20 8:00
22468090,2/20/20,3/12/20,315304,6/10/20 8:00,6/13/20 8:00
22468101,2/20/20,3/12/20,315305,6/10/20 8:00,6/13/20 8:00
22468108,2/20/20,3/12/20,315306,6/10/20 8:00,6/13/20 8:00
22468109,2/20/20,3/12/20,315307,6/10/20 8:00,6/13/20 8:00
22468110,2/20/20,3/12/20,315308,6/10/20 8:00,6/13/20 8:00
22468111,2/20/20,3/12/20,315309,6/10/20 8:00,6/13/20 8:00
22468112,2/20/20,3/12/20,315310,6/10/20 8:00,6/13/20 8:00
22468113,2/20/20,3/12/20,315311,6/10/20 8:00,6/13/20 8:00
22468114,2/20/20,3/12/20,315312,6/10/20 8:00,6/13/20 8:00
22468115,2/20/20,3/12/20,315313,6/10/20 8:00,6/13/20 8:00
22468116,2/20/20,3/12/20,315314,6/10/20 8:00,6/13/20 8:00
22468117,2/20/20,3/12/20,315315,6/10/20 8:00,6/13/20 8:00
22468118,2/20/20,3/12/20,315317,6/10/20 8:00,6/13/20 8:00
22468119,2/20/20,3/12/20,315318,6/10/20 8:00,6/13/20 8:00
22468120,2/20/20,3/12/20,315319,6/10/20 8:00,6/13/20 8:00
22468121,2/20/20,3/12/20,315320,6/10/20 8:00,6/13/20 8:00
22468122,2/20/20,3/12/20,315321,6/10/20 8:00,6/13/20 8:00
22468123,2/20/20,3/12/20,315322,6/10/20 8:00,6/13/20 8:00
22468124,2/20/20,3/12/20,315323,6/10/20 8:00,6/13/20 8:00
22468125,2/20/20,3/12/20,315324,6/10/20 8:00,6/13/20 8:00
22468126,2/20/20,3/12/20,315325,6/10/20 8:00,6/13/20 8:00
22468127,2/20/20,3/12/20,315326,6/10/20 8:00,6/13/20 8:00
22468128,2/20/20,3/12/20,315327,6/10/20 8:00,6/13/20 8:00
22468129,2/20/20,3/12/20,315328,6/10/20 8:00,6/13/20 8:00
22468130,2/20/20,3/12/20,315329,6/10/20 8:00,6/13/20 8:00
22468131,2/20/20,3/12/20,315330,6/10/20 8:00,6/13/20 8:00
22468132,2/20/20,3/12/20,315331,6/10/20 8:00,6/13/20 8:00
22468133,2/20/20,3/12/20,315332,6/10/20 8:00,6/13/20 8:00
22468134,2/20/20,3/12/20,315333,6/10/20 8:00,6/13/20 8:00
22468135,2/20/20,3/12/20,315334,6/10/20 8:00,6/13/20 8:00
22468136,2/20/20,3/12/20,315335,6/10/20 8:00,6/13/20 8:00
22468137,2/20/20,3/12/20,315336,6/10/20 8:00,6/13/20 8:00
22468138,2/20/20,3/12/20,315337,6/10/20 8:00,6/13/20 8:00
22468139,2/20/20,3/12/20,315338,6/10/20 8:00,6/13/20 8:00
22468140,2/20/20,3/12/20,315339,6/10/20 8:00,6/13/20 8:00
22468141,2/20/20,3/12/20,315340,6/10/20 8:00,6/13/20 8:00
22468142,2/20/20,3/12/20,315341,6/10/20 8:00,6/13/20 8:00
22468145,2/20/20,3/12/20,315342,6/10/20 8:00,6/13/20 8:00
22468146,2/20/20,3/12/20,315343,6/10/20 8:00,6/13/20 8:00
22468147,2/20/20,3/12/20,315344,6/10/20 8:00,6/13/20 8:00
22468148,2/20/20,3/12/20,315345,6/10/20 8:00,6/13/20 8:00
22468149,2/20/20,3/12/20,315346,6/10/20 8:00,6/13/20 8:00
22468150,2/20/20,3/12/20,315347,6/10/20 8:00,6/13/20 8:00
22468151,2/20/20,3/12/20,315348,6/10/20 8:00,6/13/20 8:00
22468152,2/20/20,3/12/20,315349,6/10/20 8:00,6/13/20 8:00
22468153,2/20/20,3/12/20,315350,6/10/20 8:00,6/13/20 8:00
22468154,2/20/20,3/12/20,315351,6/10/20 8:00,6/13/20 8:00
22468155,2/20/20,3/12/20,315352,6/10/20 8:00,6/13/20 8:00
22468156,2/20/20,3/12/20,315353,6/10/20 8:00,6/13/20 8:00
22468157,2/20/20,3/12/20,320958,6/10/20 8:00,6/13/20 8:00
22469921,2/20/20,3/12/20,315354,6/10/20 8:00,6/13/20 8:00
22469922,2/20/20,3/12/20,315355,6/10/20 8:00,6/13/20 8:00
22469923,2/20/20,3/12/20,315356,6/10/20 8:00,6/13/20 8:00
22469924,2/20/20,3/12/20,315357,6/10/20 8:00,6/13/20 8:00
22469925,2/20/20,3/12/20,315358,6/10/20 8:00,6/13/20 8:00
22469926,2/20/20,3/12/20,320960,6/10/20 8:00,6/13/20 8:00
22469927,2/20/20,3/12/20,315359,6/10/20 8:00,6/13/20 8:00
22469928,2/20/20,3/12/20,315360,6/10/20 8:00,6/13/20 8:00
22469929,2/20/20,3/12/20,315361,6/10/20 8:00,6/13/20 8:00
22469930,2/20/20,3/12/20,315362,6/10/20 8:00,6/13/20 8:00
22469931,2/20/20,3/12/20,315363,6/10/20 8:00,6/13/20 8:00
22469932,2/20/20,3/12/20,315364,6/10/20 8:00,6/13/20 8:00
22469933,2/20/20,3/12/20,315365,6/10/20 8:00,6/13/20 8:00
22469934,2/20/20,3/12/20,315366,6/10/20 8:00,6/13/20 8:00
22469935,2/20/20,3/12/20,320965,6/10/20 8:00,6/13/20 8:00
22469936,2/20/20,3/12/20,320969,6/10/20 8:00,6/13/20 8:00
22469937,2/20/20,3/12/20,315367,6/10/20 8:00,6/13/20 8:00
22469938,2/20/20,3/12/20,315368,6/10/20 8:00,6/13/20 8:00
22469939,2/20/20,3/12/20,315369,6/10/20 8:00,6/13/20 8:00
22469940,2/20/20,3/12/20,315370,6/10/20 8:00,6/13/20 8:00
22469941,2/20/20,3/12/20,315371,6/10/20 8:00,6/13/20 8:00
22469942,2/20/20,3/12/20,315372,6/10/20 8:00,6/13/20 8:00
22469943,2/20/20,3/12/20,315373,6/10/20 8:00,6/13/20 8:00
22469944,2/20/20,3/12/20,315374,6/10/20 8:00,6/13/20 8:00
22469945,2/20/20,3/12/20,320964,6/10/20 8:00,6/13/20 8:00
